"","species_name","algorithm","dismo_threshold","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","correlation","AUC","AUCratio","pROC","TSSmax","KAPPAmax","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"1","L_longipalpis","bioclim","spec_sens",0.541043126,0.233475814,0.005398346,0.089186728,0.230773878,0.061770574,0.0767641879585302,0.580801818301818,1.16160363660364,1.08532639394216,0.183480183480184,0.105987839974597,0.0909077306733167,0.123880856234909,0.939431933306217,0.631831831831832,0.551648351648352,0.448351648351648,0.368168168168168,0.558925187032419,0.0643556457238183,0.205229893888916,0.114463420660141
"2","L_longipalpis","brt","spec_sens",0.742348036,-0.137624054,-1.162724972,0.089786238,0.082443512,-0.478737236,0.135228018784901,0.636769874269874,1.27353974853975,1.10306999933107,0.262264462264462,0.133844381373258,0.0909077306733167,0.135249972610945,0.958508079622343,0.763363363363363,0.498901098901099,0.501098901098901,0.236636636636637,0.523004987531172,0.0875808458255275,0.227921963116849,0.128805605749474
"3","L_longipalpis","glm","spec_sens",0.123374442,0.089005568,0.037773224,0.090953996,0.09563168,0.062802878,0.0803644414074011,0.580309292809293,1.16061858561858,1.07074809216993,0.191619641619642,0.0899878864574615,0.0909077306733167,0.125779438754006,0.948180235800117,0.680630630630631,0.510989010989011,0.489010989010989,0.319369369369369,0.526513715710723,0.0670426334846675,0.208387234400869,0.116326428968591
"4","L_longipalpis","maxent","spec_sens",0.706681542,0.509296982,0.25060095,0.093081656,0.614060478,0.458301786,0.194434897144788,0.700834488334488,1.40166897666897,1.15568065040846,0.343193743193743,0.184117947394588,0.0909077306733167,0.143300134734982,0.975015035159154,0.868468468468468,0.474725274725275,0.525274725274725,0.131531531531532,0.510485037406484,0.105865232887488,0.245234556692493,0.139804123389432
"5","L_longipalpis","rf","spec_sens",0.594033334,0.471766666,0.15804,0.091726666,0.503846668,0.31874,0.179580526960872,0.682608157608158,1.36521631521631,1.13757543588469,0.344799194799195,0.158084439699854,0.0909077306733167,0.157685100029352,0.960998616254886,0.746996996996997,0.597802197802198,0.402197802197802,0.253003003003003,0.611377805486284,0.128869835640319,0.25926434722988,0.149077261793598
"6","L_longipalpis","svmk","spec_sens",0.02886973,0.028365976,0.01695006,0.0555642,0.028674438,0.027513232,0.0730313215048873,0.638580751080751,1.2771615021615,1.09569782630799,0.251511401511401,0.157730110298369,0.0909077306733167,0.125398059208554,0.965883894083038,0.856456456456457,0.395054945054945,0.604945054945055,0.143543543543543,0.43711970074813,0.070995183156793,0.21833594242126,0.122650359121867
