"","species_name","algorithm","dismo_threshold","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","correlation","AUC","AUCratio","pROC","TSSmax","KAPPAmax","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"1","L_neivai","bioclim","spec_sens",0.263873065,0.121852861,0.025354546,0.076465654,0.072761953,0.061785523,0.308494723572612,0.773126463700234,1.54625292740047,1.77279862664303,0.528259172521467,0.396968877725026,0.0908911325724319,0.313416371382316,0.969576034709104,0.738095238095238,0.790163934426229,0.209836065573771,0.261904761904762,0.785579455662862,0.310706374900799,0.400282203926664,0.255444520391889
"2","L_neivai","brt","spec_sens",1.117615082,0.10382427,-0.679817401,0.066507195,0.440828096,-0.604611816,0.343731965386362,0.829449648711944,1.65889929742389,1.6845517840132,0.661475409836066,0.398993581124623,0.0908911325724319,0.271211575656478,0.993879695960717,0.95,0.711475409836066,0.288524590163934,0.0500000000000001,0.733362598770852,0.317757001559053,0.415574311914808,0.266086590879958
"3","L_neivai","glm","spec_sens",0.198735294,0.096797083,0.05787102,0.091396372,0.109674601,0.062748839,0.255244321259328,0.771155347384856,1.54231069476971,1.4857557184073,0.566315378610461,0.356334174489338,0.0908911325724319,0.246257214489973,0.987493074641592,0.902380952380952,0.663934426229508,0.336065573770492,0.0976190476190477,0.685425812115891,0.264141178425902,0.371348661870654,0.235034289811166
"4","L_neivai","maxent","spec_sens",0.681763494,0.412216835,0.286301765,0.091355256,0.493484877,0.312840462,0.40232324170097,0.860577673692428,1.72115534738485,1.75851692369502,0.700819672131147,0.427972718795238,0.0908911325724319,0.297658666142042,0.994121034910509,0.95,0.750819672131147,0.249180327868852,0.0500000000000001,0.769117647058823,0.353274411238523,0.44424076194892,0.289460161747885
"5","L_neivai","rf","spec_sens",0.680603334,0.517573333,0.329446666,0.093286666,0.578476666,0.348313333,0.368556919998826,0.836494925839188,1.67298985167838,1.66692361977632,0.660031225604996,0.409078905527395,0.0908911325724319,0.267926596279538,0.989579714864669,0.919047619047619,0.740983606557377,0.259016393442623,0.0809523809523811,0.757045654082528,0.316216429959918,0.412571624650867,0.261193095861826
"6","L_neivai","svme","spec_sens",0.031074395,0.027695283,0.024919404,0.060998336,0.027313217,0.025198228,0.419164189064101,0.860148321623731,1.72029664324746,1.60381262308222,0.685714285714286,0.556550461003973,0.0908911325724319,0.394381279589059,0.98770774637176,0.885714285714286,0.8,0.2,0.114285714285714,0.807901668129939,0.425015740600635,0.501542595500396,0.345027466735247
"7","L_neivai","svmk","spec_sens",0.048684787,0.030944677,0.016105193,0.081698051,0.025314927,0.016832467,0.297108752623828,0.763427010148322,1.52685402029664,1.44662565717718,0.545940671350507,0.398099942290776,0.0908911325724319,0.358368434368434,0.975825396123067,0.773809523809524,0.772131147540984,0.227868852459016,0.226190476190476,0.771883230904302,0.324098802331879,0.410283977552226,0.263747684747685
