"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"21",0.03022349,0.02254454,0.02254454,0.07492871,0.02671192,0.02317832,"L_neivai","svmk",1,2,6,61,0.291305622013319,0.0167710906089185,0.863387978142076,NA,1.72677595628415,1.62445235211593,0,0.688524590163934,0.369114877589454,"spec_sens",0.0895522388059701,0.24,1,1,0.688524590163934,0.311475409836066,0,0.716417910447761,0.283624085537422,0.387096774193548,0.24
"22",0.29080909,0.07262727,0.07262727,0.07262727,0.07262727,0.10899091,"L_neivai","bioclim",1,3,6,61,0.406808803904132,0.000634918694541775,0.852459016393443,NA,1.70491803278689,1.755682479306,0,0.688524590163934,0.353697749196141,"spec_sens",0.0895522388059701,0.24,1,1,0.688524590163934,0.311475409836066,0,0.716417910447761,0.283624085537422,0.387096774193548,0.24
"23",0.54426149,0.36888021,0.36888021,0.18703911,0.41643046,0.38925735,"L_neivai","brt",1,3,6,61,0.393371504734638,0.000990762696434819,0.862021857923497,NA,1.72404371584699,1.78297141329358,0,0.737704918032787,0.369114877589454,"spec_sens",0.0895522388059701,0.272727272727273,1,1,0.737704918032787,0.262295081967213,0,0.761194029850746,0.334987593052109,0.428571428571429,0.272727272727273
"24",0.26957136,0.06915021,0.06915021,0.08477867,0.13759937,0.08477867,"L_neivai","glm",1,3,6,61,0.27999504310519,0.0217424421754543,0.789617486338798,NA,1.5792349726776,1.53528871657087,0,0.622950819672131,0.353697749196141,"spec_sens",0.0895522388059701,0.206896551724138,1,1,0.622950819672131,0.377049180327869,0,0.656716417910448,0.228342513770656,0.342857142857143,0.206896551724138
"25",0.58561094,0.33842175,0.33842175,0.08756308,0.58561094,0.39324694,"L_neivai","maxent",1,3,6,61,0.377504065361301,0.0016368500473544,0.849726775956284,NA,1.69945355191257,1.79255302108779,0,0.672131147540984,0.348541510845176,"spec_sens",0.0895522388059701,0.230769230769231,1,1,0.672131147540984,0.327868852459016,0,0.701492537313433,0.268558951965066,0.375,0.230769230769231
"26",0.7409,0.37473333,0.37473333,0.0889,0.53523333,0.39333333,"L_neivai","rf",1,3,6,61,0.38699718112401,0.0012157922623824,0.860655737704918,NA,1.72131147540984,1.73955141982648,0,0.60655737704918,0.477146042363434,"spec_sens",0.0895522388059701,0.2,1,1,0.60655737704918,0.39344262295082,0,0.641791044776119,0.216374269005848,0.333333333333333,0.2
"27",0.02938438,0.02938438,0.026208,0.04689869,0.02839485,0.02638047,"L_neivai","svme",1,3,6,61,0.402430287792325,0.000735488503271796,0.896174863387978,NA,1.79234972677596,1.7166146201241,0,0.734972677595628,0.534260178748759,"spec_sens",0.0895522388059701,0.454545454545455,0.982142857142857,0.833333333333333,0.901639344262295,0.0983606557377049,0.166666666666667,0.895522388059702,0.534260178748759,0.588235294117647,0.416666666666667
"28",0.04265773,0.03588766,0.01994141,0.09618548,0.03073821,0.020359,"L_neivai","svmk",1,3,6,61,0.379569216838189,0.00153545970195,0.844262295081967,NA,1.68852459016393,1.64406286782111,0,0.702185792349727,0.477146042363434,"spec_sens",0.0895522388059701,0.384615384615385,0.981481481481482,0.833333333333333,0.868852459016393,0.131147540983607,0.166666666666667,0.865671641791045,0.460161145926589,0.526315789473684,0.357142857142857
"29",0.21808182,0.21808182,0.03626364,0.07262727,0.14535455,0.07262727,"L_neivai","bioclim",1,4,6,61,0.440074321722457,0.000194199616279701,0.881147540983607,NA,1.76229508196721,1.80865141346438,0,0.751366120218579,0.577731092436975,"spec_sens",0.0895522388059701,0.5,0.982456140350877,0.833333333333333,0.918032786885246,0.0819672131147541,0.166666666666667,0.91044776119403,0.577731092436975,0.625,0.454545454545455
"30",1.49293522,1.49293522,1.49293522,0.10719157,1.60113676,1.60113676,"L_neivai","brt",1,4,6,61,0.419922301007616,0.00040383460919771,0.89207650273224,NA,1.78415300546448,1.8940150808987,0,0.852459016393443,0.508557457212714,"spec_sens",0.0895522388059701,0.4,1,1,0.852459016393443,0.147540983606557,0,0.865671641791045,0.508557457212714,0.571428571428571,0.4
