species,lon,lat
L_longipalpis,-54.043309,-19.53526
L_cruzi,-54.66043,-20.42498
L_flaviscutellata,-54.629168,-20.526382
L_whitmani,-54.64676,-20.50138
L_flaviscutellata,-54.677696,-20.43507
L_cruzi,-54.615744,-20.45803
L_longipalpis,-54.615744,-20.45803
L_migonei,-54.615744,-20.45803
L_whitmani,-54.615744,-20.45803
L_whitmani,-55.138056,-19.911667
L_longipalpis,-55.138056,-19.911667
L_cruzi,-57.65285,-19.0395
L_cruzi,-57.643611,-19
L_cruzi,-57.648985,-19.006375
L_cruzi,-57.640278,-19.028056
L_cruzi,-57.6681,-19.0048
L_flaviscutellata,-57.14373333,-20.14521944
L_longipalpis,-57.14373333,-20.14521944
L_whitmani,-57.14373333,-20.14521944
L_flaviscutellata,-54.811289,-22.227236
L_whitmani,-54.811289,-22.227236
L_longipalpis,-56.145845,-21.479603
L_whitmani,-56.145845,-21.479603
L_cruzi,-57.6024,-19.001776
L_intermedia,-56.390198,-20.239333
L_longipalpis,-56.390198,-20.239333
L_whitmani,-56.390198,-20.239333
L_longipalpis,-57.888482,-21.707325
L_whitmani,-57.888482,-21.707325
L_intermedia,-41.073327,-19.49195
L_intermedia,-42.695947,-21.876804
L_whitmani,-42.695947,-21.876804
L_migonei,-45.948918,-21.428178
L_neivai,-45.948918,-21.428178
L_whitmani,-45.948918,-21.428178
L_migonei,-41.87471,-20.45465
L_whitmani,-41.87471,-20.45465
L_migonei,-41.873084,-20.444361
L_whitmani,-41.873084,-20.444361
L_intermedia,-41.873084,-20.444361
L_intermedia,-42.1545,-16.87943
L_longipalpis,-42.1545,-16.87943
L_migonei,-42.1545,-16.87943
L_whitmani,-42.1545,-16.87943
L_migonei,-46.94001,-19.59133
L_migonei,-46.944354,-21.360181
L_whitmani,-46.944354,-21.360181
L_longipalpis,-45.543632,-20.282563
L_migonei,-45.543632,-20.282563
L_whitmani,-45.543632,-20.282563
L_intermedia,-46.107752,-15.921772
L_longipalpis,-46.107752,-15.921772
L_neivai,-45.979045,-20.011892
L_whitmani,-45.979045,-20.011892
L_intermedia,-43.037197,-20.283636
L_whitmani,-43.037197,-20.283636
L_longipalpis,-44.0115,-20.0027
L_migonei,-44.0115,-20.0027
L_whitmani,-44.0115,-20.0027
L_intermedia,-43.9797,-19.95106
L_migonei,-43.88946,-19.8991
L_whitmani,-43.91418,-19.89529
L_longipalpis,-43.926453,-19.937524
L_whitmani,-43.926453,-19.937524
L_migonei,-44.028528,-20.406658
L_whitmani,-44.028528,-20.406658
L_longipalpis,-44.197551,-19.965379
L_neivai,-44.197551,-19.965379
L_whitmani,-44.197551,-19.965379
L_intermedia,-43.814444,-17.112105
L_whitmani,-43.814444,-17.112105
L_longipalpis,-44.180788,-17.874256
L_intermedia,-44.955194,-17.359421
L_longipalpis,-44.955194,-17.359421
L_migonei,-44.955194,-17.359421
L_whitmani,-44.955194,-17.359421
L_whitmani,-43.664787,-19.887141
L_migonei,-41.730132,-18.241124
L_intermedia,-41.905,-20.526
L_whitmani,-41.905,-20.526
L_migonei,-41.90719,-20.525588
L_whitmani,-41.90719,-20.525588
L_intermedia,-41.90719,-20.525588
L_intermedia,-42.143707,-19.789635
L_longipalpis,-42.143707,-19.789635
L_migonei,-42.143707,-19.789635
L_whitmani,-42.143707,-19.789635
L_whitmani,-45.224623,-21.46106
L_intermedia,-43.931467,-20.793451
L_migonei,-43.931467,-20.793451
L_migonei,-41.310405,-18.757461
L_whitmani,-41.310405,-18.757461
L_intermedia,-41.692449,-19.93078
L_longipalpis,-41.692449,-19.93078
L_migonei,-41.692449,-19.93078
L_migonei,-45.083769,-21.877666
L_neivai,-45.083769,-21.877666
L_intermedia,-41.471974,-19.175623
L_longipalpis,-41.471974,-19.175623
L_migonei,-41.471974,-19.175623
L_whitmani,-41.471974,-19.175623
L_whitmani,-44.066345,-19.943446
L_longipalpis,-44.322067,-19.128533
L_whitmani,-44.322067,-19.128533
L_intermedia,-44.456226,-18.363516
L_longipalpis,-44.456226,-18.363516
L_whitmani,-44.456226,-18.363516
L_intermedia,-42.283028,-18.618084
L_intermedia,-42.624347,-19.525053
L_migonei,-42.624347,-19.525053
L_whitmani,-45.898471,-19.82641
L_whitmani,-46.673393,-18.938647
L_intermedia,-44.428399,-18.755481
L_whitmani,-44.428399,-18.755481
L_intermedia,-43.594457,-18.242093
L_longipalpis,-43.594457,-18.242093
L_neivai,-44.91522,-20.17213
L_whitmani,-44.91522,-20.17213
L_neivai,-44.893886,-20.142074
L_whitmani,-44.893886,-20.142074
L_intermedia,-42.110324,-19.379163
L_migonei,-42.110324,-19.379163
L_whitmani,-42.110324,-19.379163
L_neivai,-44.314807,-19.759201
L_whitmani,-44.314807,-19.759201
L_longipalpis,-42.812982,-14.925272
L_whitmani,-42.54544,-21.67768
L_whitmani,-47.688975,-18.741293
L_longipalpis,-43.488735,-16.475681
L_intermedia,-41.536197,-19.005474
L_migonei,-41.536197,-19.005474
L_whitmani,-41.536197,-19.005474
L_intermedia,-41.947081,-18.852882
L_migonei,-41.947081,-18.852882
L_longipalpis,-42.888013,-16.566495
L_intermedia,-42.214693,-19.440272
L_migonei,-42.214693,-19.440272
L_whitmani,-42.214693,-19.440272
L_whitmani,-44.056665,-20.028038
L_whitmani,-44.34944,-20.06856
L_intermedia,-41.682267,-18.03433
L_migonei,-41.682267,-18.03433
L_whitmani,-41.682267,-18.03433
L_longipalpis,-41.864932,-19.171689
L_migonei,-41.864932,-19.171689
L_intermedia,-41.864932,-19.171689
L_whitmani,-41.864932,-19.171689
L_longipalpis,-41.225632,-19.392398
L_longipalpis,-43.747334,-19.522289
L_migonei,-43.747334,-19.522289
L_whitmani,-43.747334,-19.522289
L_longipalpis,-43.307683,-15.799028
L_longipalpis,-44.359805,-15.487873
L_intermedia,-44.359805,-15.487873
L_migonei,-44.359805,-15.487873
L_longipalpis,-41.007115,-16.441769
L_whitmani,-46.175464,-17.741853
L_intermedia,-43.348817,-21.760924
L_migonei,-43.348817,-21.760924
L_longipalpis,-43.9597,-19.56152
