species,lon,lat
L_whitmani,-72.685928,-7.645793
L_whitmani,-70.339389,-8.142304
L_whitmani,-67.766,-10.0124
L_whitmani,-35.223015,-9.015456
L_whitmani,-51.998507,0.943141
L_whitmani,-60.013328,-3.072794
L_whitmani,-39.043184,-14.79332
L_whitmani,-40.365127,-14.522325
L_whitmani,-38.488061,-13.014772
L_whitmani,-39.479671,-13.688588
L_whitmani,-40.847528,-2.900967
L_whitmani,-38.685851,-3.891869
L_whitmani,-40.348668,-3.688038
L_whitmani,-41.09166,-20.17496
L_whitmani,-41.117737,-18.861179
L_whitmani,-48.957218,-16.328826
L_whitmani,-47.463436,-13.799279
L_whitmani,-47.335816,-15.540945
L_whitmani,-50.90344,-16.312801
L_whitmani,-49.22087,-18.417682
L_whitmani,-52.554667,-17.566168
L_whitmani,-48.285966,-15.164355
L_whitmani,-49.510117,-15.442467
L_whitmani,-46.25249,-14.803994
L_whitmani,-46.451495,-4.325948
L_whitmani,-43.88608,-4.451338
L_whitmani,-44.098692,-2.528063
L_whitmani,-44.649012,-5.249656
L_whitmani,-56.09161,-9.871723
L_whitmani,-57.674762,-16.074096
L_whitmani,-55.745005,-15.46057
L_whitmani,-56.433566,-14.401323
L_whitmani,-58.762217,-11.422018
L_whitmani,-54.979722,-10.223056
L_whitmani,-55.6351,-20.4828
L_whitmani,-52.425437,-21.715288
L_whitmani,-54.043309,-19.53526
L_whitmani,-54.615744,-20.45803
L_whitmani,-57.14373333,-20.14521944
L_whitmani,-54.811289,-22.227236
L_whitmani,-56.145845,-21.479603
L_whitmani,-57.888482,-21.707325
L_whitmani,-42.1545,-16.87943
L_whitmani,-45.979045,-20.011892
L_whitmani,-43.814444,-17.112105
L_whitmani,-44.955194,-17.359421
L_whitmani,-42.143707,-19.789635
L_whitmani,-44.456226,-18.363516
L_whitmani,-47.688975,-18.741293
L_whitmani,-41.682267,-18.03433
L_whitmani,-46.175464,-17.741853
L_whitmani,-45.925,-21.6583
L_whitmani,-45.23865,-19.329742
L_whitmani,-44.826411,-20.697516
L_whitmani,-46.515916,-18.592571
L_whitmani,-44.045884,-19.618396
L_whitmani,-43.2668,-20.5708
L_whitmani,-43.044564,-15.998034
L_whitmani,-42.776048,-18.545187
L_whitmani,-46.899957,-16.359008
L_whitmani,-44.027948,-15.708871
L_whitmani,-52.668973,-0.769655
L_whitmani,-46.765754,-1.053524
L_whitmani,-49.575964,-3.7939600000000002
L_whitmani,-47.555915,-4.290778
L_whitmani,-47.440756,-1.771475
L_whitmani,-49.324426,-5.128837
L_whitmani,-46.99996,-3.234877
L_whitmani,-50.260561,-6.049934
L_whitmani,-54.704438,-2.484678
L_whitmani,-48.555712,-6.398958
L_whitmani,-35.703391,-6.965515
L_whitmani,-48.991755,-24.66169
L_whitmani,-53.891974,-23.870881
L_whitmani,-52.225,-23.5583
L_whitmani,-51.162773,-23.312156
L_whitmani,-53.297306,-22.958582
L_whitmani,-35.094869,-8.118695
L_whitmani,-42.513378,-5.81236
L_whitmani,-42.533333,-3.683333
L_whitmani,-41.72626,-20.90004
L_whitmani,-44.710859,-23.219414
L_whitmani,-43.520833,-22.906389
L_whitmani,-42.2692,-22.5071
L_whitmani,-63.829679,-10.209805
L_whitmani,-62.90319,-10.338873
L_whitmani,-65.323952,-10.773884
L_whitmani,-61.945095,-10.882051
L_whitmani,-64.000853,-8.647937
L_whitmani,-51.378848,-20.901464
L_whitmani,-48.923263,-23.103194
L_whitmani,-50.339329,-21.292392
L_whitmani,-45.70773,-23.100664
L_whitmani,-47.167106,-21.285
L_whitmani,-48.316236,-22.113167
L_whitmani,-48.31447,-20.320144
L_whitmani,-51.170768,-22.147832
L_whitmani,-46.956367,-22.432696
L_whitmani,-48.905638,-21.185988
L_whitmani,-49.439149,-22.103674
L_whitmani,-47.57468,-23.649132
L_whitmani,-46.570383,-23.567387
L_whitmani,-52.1839,-22.6216
L_whitmani,-49.561813,-8.801803
L_whitmani,-46.820409,-11.625232
L_whitmani,-47.768112,-8.390981
L_whitmani,-48.11042,-10.763542
L_whitmani,-48.88663,-10.171221
L_whitmani,-48.203834,-5.258961
L_whitmani,-53.304266,3.86044
L_whitmani,-54.9043,-24.8264
L_whitmani,-56.0503,-25.4869
L_whitmani,-55.8879,-27.30938
L_whitmani,-56.9631,-27.4148
L_umbratilis,-67.6046,-14.7122
L_umbratilis,-72.685928,-7.645793
L_umbratilis,-70.339389,-8.142304
L_umbratilis,-52.539021,-0.855665
L_umbratilis,-52.003538,0.897841
L_umbratilis,-62.92567,-0.972801
L_umbratilis,-61.314385,-4.751207
L_umbratilis,-60.53196,-3.9667
L_umbratilis,-65.199472,-4.89825
L_umbratilis,-63.109326,-7.008107
L_umbratilis,-58.7244,-3.0496
L_umbratilis,-59.940972,-3.004115
L_umbratilis,-59.490469,-1.926005
L_umbratilis,-60.138796,-0.793884
L_umbratilis,-66.542817,-0.341411
L_umbratilis,-62.131212,-5.50866
L_umbratilis,-64.358333,-3.678333
L_umbratilis,-39.70307,-13.511388
L_umbratilis,-46.2193,-4.3379
L_umbratilis,-44.098692,-2.528063
L_umbratilis,-56.09161,-9.871723
L_umbratilis,-59.448616,-10.172524
L_umbratilis,-55.745005,-15.46057
L_umbratilis,-58.762217,-11.422018
L_umbratilis,-56.802069,-14.453725
L_umbratilis,-54.979722,-10.223056
L_umbratilis,-55.500922,-11.858005
L_umbratilis,-47.555915,-4.290778
L_umbratilis,-49.142025,-5.352606
L_umbratilis,-47.393202,-1.204144
L_umbratilis,-55.8628,-1.763754
L_umbratilis,-57.045202,-1.079744
L_umbratilis,-48.080379,-3.168377
L_umbratilis,-50.308333,-6.008333
L_umbratilis,-54.843166,-4.102487
L_umbratilis,-54.71857,-2.436213
L_umbratilis,-48.555712,-6.398958
L_umbratilis,-49.694124,-3.82993
L_umbratilis,-34.945447,-8.005556
L_umbratilis,-63.4562,-8.7713
L_umbratilis,-65.323952,-10.773884
L_umbratilis,-61.853872,-10.878415
L_umbratilis,-62.176823,-9.851393
L_umbratilis,-60.138584,-12.741373
L_umbratilis,-61.433323,3.363338
L_umbratilis,-60.911519,2.479772
L_umbratilis,-61.145835,4.466754
L_umbratilis,-74.78027,-0.18999
L_umbratilis,-76.61024,1.02569
L_umbratilis,-52.471928,4.560907
L_umbratilis,-52.953143,5.370959
L_umbratilis,-53.304266,3.86044
L_umbratilis,-74.217933,-4.232474
L_umbratilis,-54.521336,5.433629
L_umbratilis,-55.813383,5.213555
L_umbratilis,-55.41747,4.30863
L_umbratilis,-54.404704,4.348509
L_flaviscutellata,-67.716556,-14.537868
L_flaviscutellata,-72.685928,-7.645793
L_flaviscutellata,-67.772621,-9.959261
L_flaviscutellata,-51.175,0.091667
L_flaviscutellata,-52.004963,0.903507
L_flaviscutellata,-59.885666,-7.19787
L_flaviscutellata,-71.62364,-4.536014
L_flaviscutellata,-62.92567,-0.972801
L_flaviscutellata,-61.085875,-4.480924
L_flaviscutellata,-65.260556,-4.826111
L_flaviscutellata,-63.109326,-7.008107
L_flaviscutellata,-62.491983,-7.686645
L_flaviscutellata,-58.440175,-3.140379
L_flaviscutellata,-60.620589,-3.298278
L_flaviscutellata,-60.054592,-2.597012
L_flaviscutellata,-60.377046,-5.122669
L_flaviscutellata,-60.138796,-0.793884
L_flaviscutellata,-66.875946,-0.110444
L_flaviscutellata,-62.131212,-5.50866
L_flaviscutellata,-64.70067,-3.365092
L_flaviscutellata,-39.70307,-13.511388
L_flaviscutellata,-47.887905,-15.794087
L_flaviscutellata,-40.495624,-20.390863
L_flaviscutellata,-44.867762,-1.825521
L_flaviscutellata,-44.125,-2.558333
L_flaviscutellata,-56.030199,-9.651488
L_flaviscutellata,-59.448616,-10.172524
L_flaviscutellata,-57.674762,-16.074096
L_flaviscutellata,-59.790431,-13.66056
L_flaviscutellata,-56.073252,-15.569989
L_flaviscutellata,-56.839512,-14.818136
L_flaviscutellata,-54.933904,-12.383247
L_flaviscutellata,-53.261519,-13.188043
L_flaviscutellata,-54.519306,-11.080591
L_flaviscutellata,-54.931806,-10.172107
L_flaviscutellata,-59.338002,-15.229728
L_flaviscutellata,-54.400733,-15.818136
L_flaviscutellata,-50.661986,-11.616082
L_flaviscutellata,-52.266936,-21.741141
L_flaviscutellata,-54.629168,-20.526382
L_flaviscutellata,-57.14373333,-20.14521944
L_flaviscutellata,-54.811289,-22.227236
L_flaviscutellata,-46.875419,-17.219742
L_flaviscutellata,-52.668973,-0.769655
L_flaviscutellata,-51.201622,-3.476105
L_flaviscutellata,-46.765754,-1.053524
L_flaviscutellata,-52.651654,-3.432368
L_flaviscutellata,-49.575964,-3.7939600000000002
L_flaviscutellata,-47.555915,-4.290778
L_flaviscutellata,-48.962299,-1.983116
L_flaviscutellata,-47.440756,-1.771475
L_flaviscutellata,-56.174763,-4.349435
L_flaviscutellata,-49.142025,-5.352606
L_flaviscutellata,-57.045202,-1.079744
L_flaviscutellata,-55.8628,-1.763754
L_flaviscutellata,-47.356962,-2.994191
L_flaviscutellata,-50.176637,-6.084294
L_flaviscutellata,-54.843166,-4.102487
L_flaviscutellata,-48.513187,-0.754526
