species,lon,lat
L_neivai,-52.097152,-21.759518
L_neivai,-48.765477,-24.220268
L_neivai,-48.070841,-21.586944
L_neivai,-47.413955,-22.755394
L_neivai,-45.9096,-23.1343
L_neivai,-45.309545,-23.221872
L_neivai,-46.6083,-23.42257
L_neivai,-46.60979,-23.585985
L_neivai,-47.135423,-23.530359
L_neivai,-45.556609,-23.026556
L_neivai,-52.1839,-22.6216
L_neivai,-52.171195,-22.531007
L_neivai,-54.9043,-24.8264
L_neivai,-56.0503,-25.4869
L_neivai,-55.50108,-26.17744
L_neivai,-56.8437,-27.3842
L_neivai,-55.3337,-26.8407
L_neivai,-55.8487,-27.3106
L_neivai,-54.7183,-26.3576
L_neivai,-56.3332,-27.3129
L_neivai,-56.9631,-27.4148
L_migonei,-65.09603,-28.402567
L_migonei,-58.84166,-27.175
L_migonei,-61.375,-24.90833
L_migonei,-58.914167,-27.445
L_migonei,-61.500278,-24.9325
L_migonei,-59.96811,-26.27805
L_migonei,-62.303056,-30.905278
L_migonei,-64.550278,-31.533889
L_migonei,-64.300556,-31.239444
L_migonei,-59.0325,-28.486944
L_migonei,-56.38178,-27.61346
L_migonei,-61.4658,-24.0982
L_migonei,-58.240556,-25.140556
L_migonei,-60.8672,-25.02
L_migonei,-60.625,-24.693611
L_migonei,-60.694444,-24.14916
L_migonei,-60.633056,-24.238611
L_migonei,-60.334725,-24.41528
L_migonei,-64.770051,-23.774562
L_migonei,-64.595378,-24.08636
L_migonei,-64.36253,-23.55801
L_migonei,-64.83666,-24.22404
L_migonei,-53.64748,-26.263
L_migonei,-54.6223,-26.0239
L_migonei,-55.4083,-27.4416
L_migonei,-54.59166,-25.725
L_migonei,-54.553889,-25.629167
L_migonei,-64.094,-23.2152
L_migonei,-63.8049,-22.5989
L_migonei,-64.44997,-23.08832
L_migonei,-64.3209,-23.1536
L_migonei,-64.2254,-23.3279
L_migonei,-64.967651,-25.798649
L_migonei,-63.655278,-22.470556
L_migonei,-63.790556,-22.467778
L_migonei,-63.24115,-22.058139
L_migonei,-63.94861,-28.2525
L_migonei,-64.194722,-27.8475
L_migonei,-62.970833,-28.5875
L_migonei,-62.85,-28.596111
L_migonei,-62.724444,-26.720556
L_migonei,-63.541389,-28.153611
L_migonei,-62.861111,-26.578333
L_migonei,-64.24975,-27.750278
L_migonei,-64.008611,-28.331944
L_migonei,-64.345833,-26.0625
L_migonei,-63.451111,-28.979722
L_migonei,-63.335,-28.342222
L_migonei,-62.831667,-25.807222
L_migonei,-64.248056,-26.198333
L_migonei,-61.828889,-6.230556
L_migonei,-64.458056,-27.086944
L_migonei,-62.43583,-27.66
L_migonei,-64.086944,-27.923611
L_migonei,-63.439167,-27.940550000000002
L_migonei,-63.739722,-28.007222
L_migonei,-62.701944,-27.028611
L_migonei,-63.321944,-28.925278
L_migonei,-64.5025,-26.286944
L_migonei,-65.50989,-27.1708
L_migonei,-64.74194,-26.49942
L_migonei,-65.5926,-27.3458
L_migonei,-65.7095,-26.85195
L_migonei,-65.491664,-28.136118
