species,lon,lat
L_intermedia,-45.06655,-23.54559
L_intermedia,-44.78306,-23.3685
L_migonei,-52.171195,-22.531007
L_neivai,-52.171195,-22.531007
L_whitmani,-52.171195,-22.531007
L_flaviscutellata,-67.092442,-0.133126
L_flaviscutellata,-66.875946,-0.110444
L_flaviscutellata,-66.542817,-0.341411
L_umbratilis,-66.542817,-0.341411
L_intermedia,-38.7137,-12.54768
L_migonei,-47.3203,-24.1509
L_neivai,-47.3203,-24.1509
L_intermedia,-47.2358,-24.2768
L_migonei,-47.2358,-24.2768
L_longipalpis,-35.252255,-5.750899
L_migonei,-42.609718,-21.929312
L_whitmani,-42.609718,-21.929312
L_whitmani,-45.23865,-19.329742
L_flaviscutellata,-50.16037,-6.097
L_longipalpis,-50.16037,-6.097
L_umbratilis,-50.16037,-6.097
L_migonei,-51.065161,-21.672088
L_migonei,-49.383974,-23.192991
L_whitmani,-48.55977,-6.16476
L_whitmani,-47.57468,-23.649132
L_neivai,-45.70773,-23.100664
L_whitmani,-45.70773,-23.100664
L_neivai,-45.4659,-23.3517
L_cruzi,-57.6024,-19.001776
L_migonei,-51.96848,-23.43484
L_whitmani,-51.96848,-23.43484
L_migonei,-51.944387,-23.431751
L_whitmani,-51.944387,-23.431751
L_migonei,-51.929254,-23.430236
L_whitmani,-51.929254,-23.430236
L_umbratilis,-76.61024,1.02569
L_flaviscutellata,-76.47991,0.508031
L_flaviscutellata,-76.478097,0.638714
L_umbratilis,-76.478097,0.638714
L_umbratilis,-76.40738,0.96087
L_umbratilis,-74.78027,-0.18999
L_intermedia,-41.09166,-20.17496
L_migonei,-41.09166,-20.17496
L_whitmani,-41.09166,-20.17496
L_migonei,-48.831539,-25.478482
L_intermedia,-45.428333,-23.713333
L_migonei,-45.428333,-23.713333
L_whitmani,-45.428333,-23.713333
L_intermedia,-43.57264,-22.96596
L_migonei,-43.57264,-22.96596
L_longipalpis,-43.5648,-23.06549
L_migonei,-43.5648,-23.06549
L_intermedia,-43.55671,-22.93739
L_longipalpis,-43.55671,-22.93739
L_intermedia,-43.53791,-23.00736
L_migonei,-43.53791,-23.00736
L_intermedia,-43.5288,-22.894
L_migonei,-43.5288,-22.894
L_intermedia,-43.52384,-23.04538
L_migonei,-43.52384,-23.04538
L_intermedia,-43.5115,-23.00092
L_longipalpis,-43.5115,-23.00092
L_migonei,-43.5115,-23.00092
L_intermedia,-43.4965,-22.83488
L_migonei,-43.4965,-22.83488
L_whitmani,-43.4965,-22.83488
L_intermedia,-43.47129,-22.8862
L_longipalpis,-43.47129,-22.8862
L_migonei,-43.47129,-22.8862
L_intermedia,-43.45783,-22.98172
L_migonei,-43.45783,-22.98172
L_intermedia,-43.444,-22.90151
L_longipalpis,-43.444,-22.90151
L_migonei,-43.444,-22.90151
L_intermedia,-43.4348,-22.89745
L_longipalpis,-43.4348,-22.89745
L_migonei,-43.4348,-22.89745
L_longipalpis,-43.43078,-22.9262
L_migonei,-43.43078,-22.9262
L_intermedia,-43.42684,-22.96847
L_migonei,-43.42684,-22.96847
L_whitmani,-43.42684,-22.96847
L_intermedia,-43.41776,-22.90943
L_migonei,-43.41776,-22.90943
L_intermedia,-43.4073,-22.93877
L_migonei,-43.4073,-22.93877
L_longipalpis,-35.21131,-6.090714
L_flaviscutellata,-54.71857,-2.436213
L_wellcomei,-54.71857,-2.436213
L_whitmani,-54.71857,-2.436213
L_complexa,-35.541587,-8.475151
L_umbratilis,-74.217933,-4.232474
L_longipalpis,-50.439226,-21.205476
L_migonei,-46.88292,-23.360971
L_migonei,-46.6083,-23.42257
L_whitmani,-43.0555,-22.2222
L_complexa,-35.4754,-8.4466
L_complexa,-35.1082,-7.8332
L_longipalpis,-44.649012,-5.249656
L_whitmani,-44.649012,-5.249656
L_longipalpis,-44.330436,-4.721245
L_longipalpis,-43.938434,-4.253841
L_longipalpis,-43.88608,-4.451338
L_longipalpis,-43.468735,-4.630779
L_longipalpis,-43.358539,-4.861675
L_longipalpis,-43.014014,-4.254738
L_longipalpis,-42.833728,-5.100681
L_intermedia,-38.440258,-6.260112
L_longipalpis,-38.440258,-6.260112
L_longipalpis,-38.38642,-6.414028
L_migonei,-38.38642,-6.414028
L_longipalpis,-38.373683,-6.093687
L_longipalpis,-38.179298,-6.477544
L_longipalpis,-38.166613,-6.29355
L_longipalpis,-38.019289,-6.417136
L_longipalpis,-37.61818,-5.076618
L_longipalpis,-37.521912,-5.458914
L_longipalpis,-37.020226,-6.033419
L_longipalpis,-36.883259,-6.448799
L_longipalpis,-36.852875,-5.497148
L_longipalpis,-36.736852,-6.770152
L_longipalpis,-36.719146,-5.256788
L_longipalpis,-36.716412,-6.945843
L_longipalpis,-36.654105,-5.957727
L_longipalpis,-36.509148,-5.498734
L_longipalpis,-36.118442,-6.151432
L_longipalpis,-36.086888,-6.344481
L_longipalpis,-35.935484,-5.879429
L_longipalpis,-35.910449,-6.104092
L_longipalpis,-35.705605,-6.104913
L_longipalpis,-35.552829,-5.815315
L_longipalpis,-35.455293,-5.202607
L_longipalpis,-35.314025,-5.70271
L_migonei,-35.314025,-5.70271
L_migonei,-35.21131,-6.090714
L_longipalpis,-44.144503,-2.64667
L_longipalpis,-44.102516,-2.415075
L_longipalpis,-46.2193,-4.3379
L_migonei,-46.2193,-4.3379
L_umbratilis,-46.2193,-4.3379
L_whitmani,-46.2193,-4.3379
L_cruzi,-57.59777,-19.00976
L_longipalpis,-55.790616,-20.474654
L_whitmani,-55.790616,-20.474654
L_intermedia,-42.3021,-22.45559
L_longipalpis,-42.3021,-22.45559
L_whitmani,-42.3021,-22.45559
L_intermedia,-42.2692,-22.5071
L_whitmani,-42.2692,-22.5071
L_intermedia,-42.1545,-16.87943
L_longipalpis,-42.1545,-16.87943
L_migonei,-42.1545,-16.87943
L_whitmani,-42.1545,-16.87943
L_intermedia,-43.0555,-22.2222
L_longipalpis,-43.0555,-22.2222
L_migonei,-43.0555,-22.2222
L_longipalpis,-75.508989,9.146701
L_longipalpis,-75.352178,9.495513
L_longipalpis,-59.790431,-13.66056
L_cruzi,-58.762217,-11.422018
L_longipalpis,-58.762217,-11.422018
L_cruzi,-58.097904,-15.674071
L_longipalpis,-58.097904,-15.674071
L_longipalpis,-57.674762,-16.074096
L_cruzi,-56.626509,-16.259509
L_longipalpis,-56.626509,-16.259509
L_longipalpis,-56.433566,-14.401323
L_cruzi,-56.428293,-14.826428
L_longipalpis,-56.428293,-14.826428
L_longipalpis,-56.345259,-15.789676
L_cruzi,-56.334085,-14.7245
L_longipalpis,-56.334085,-14.7245
L_longipalpis,-56.144664,-15.658065
L_cruzi,-56.094162,-15.869179
L_cruzi,-55.9282,-16.3114
L_cruzi,-55.725914,-12.551777
L_longipalpis,-55.725914,-12.551777
L_cruzi,-55.714877,-10.631104
L_cruzi,-54.971909,-14.925464
L_longipalpis,-54.971909,-14.925464
L_cruzi,-54.964188,-15.964838
L_cruzi,-54.933904,-12.383247
L_longipalpis,-54.933904,-12.383247
L_cruzi,-54.917481,-15.807455
L_longipalpis,-54.633587,-16.470163
L_longipalpis,-54.519306,-11.080591
L_cruzi,-54.400733,-15.818136
L_cruzi,-54.300053,-15.552294
L_cruzi,-54.144301,-17.206825
L_cruzi,-54.054092,-14.427698
L_longipalpis,-54.054092,-14.427698
L_longipalpis,-53.261519,-13.188043
L_cruzi,-53.22026,-17.31559
L_longipalpis,-53.22026,-17.31559
